onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,E/Fb5,1.0
correct,0.29,0.29,0.0,E/Fb5,E/Fb5,1.0
correct,0.57,0.57,0.0,C5,C5,1.0
correct,0.7,0.7,0.0,C5,C5,1.0
correct,0.99,0.99,0.0,G5,G5,1.0
correct,1.57,1.57,0.0,G4,G4,1.0
correct,2.14,2.14,0.0,G4,G4,1.0
correct,2.56,2.56,0.0,G4,G4,1.0
correct,3.01,3.01,0.0,E/Fb4,E/Fb4,1.0
correct,3.42,3.42,0.0,A4,A4,1.0
correct,3.71,3.71,0.0,B/Cb4,B/Cb4,1.0
correct,4.0,4.0,0.0,A#/Bb4,A#/Bb4,1.0
correct,4.16,4.16,0.0,A4,A4,1.0
correct,4.41,4.41,0.0,F#/Gb4,F4,0.8
correct,4.57,4.57,0.0,G4,G4,1.0
correct,4.77,4.77,0.0,E/Fb5,E/Fb5,1.0
correct,4.96,4.96,0.0,G5,G5,1.0
correct,5.28,5.28,0.0,F5,F5,1.0
correct,5.44,5.44,0.0,G5,G5,1.0
correct,5.73,5.73,0.0,E/Fb5,E/Fb5,1.0
correct,6.01,6.01,0.0,C5,C5,1.0
correct,6.14,6.14,0.0,C5,C5,1.0
correct,6.3,6.3,0.0,B/Cb4,B/Cb4,1.0
correct,6.72,6.72,0.0,C5,C5,1.0
correct,7.13,7.13,0.0,G4,G4,1.0
correct,7.58,7.58,0.0,E/Fb4,E/Fb4,1.0
correct,8.0,8.0,0.0,A4,A4,1.0
correct,8.29,8.29,0.0,B/Cb4,B/Cb4,1.0
correct,8.57,8.57,0.0,A#/Bb4,A#/Bb4,1.0
correct,8.73,8.73,0.0,A4,A4,1.0
correct,8.99,8.99,0.0,G4,G4,1.0
correct,9.15,9.15,0.0,E/Fb5,G4,0.4
correct,9.34,9.34,0.0,E/Fb5,E/Fb5,1.0
correct,9.53,9.53,0.0,G5,G5,1.0
correct,9.85,9.85,0.0,F5,F5,1.0
correct,10.01,10.01,0.0,G5,G5,1.0
correct,10.27,10.3,-0.03,E/Fb5,E/Fb5,1.0
correct,10.56,10.56,0.0,C5,C5,1.0
correct,10.72,10.72,0.0,D5,D5,1.0
correct,10.85,10.88,-0.03,B/Cb4,B/Cb4,1.0
correct,11.58,11.58,0.0,G5,G5,1.0
correct,11.71,11.71,0.0,F#/Gb5,F#/Gb5,1.0
correct,11.87,11.87,0.0,F5,F5,1.0
correct,12.0,12.0,0.0,D#/Eb5,D#/Eb5,1.0
correct,12.29,12.29,0.0,E/Fb5,E/Fb5,1.0
correct,12.57,12.57,0.0,G#/Ab4,G#/Ab4,1.0
correct,12.73,12.73,0.0,A4,A4,1.0
correct,12.86,12.86,0.0,C5,C5,1.0
correct,13.15,13.15,0.0,A4,A4,1.0
correct,13.28,13.28,0.0,C5,C5,1.0
correct,13.44,13.44,0.0,D5,D5,1.0
correct,13.85,13.85,0.0,G5,G5,1.0
correct,14.01,14.01,0.0,F#/Gb5,F#/Gb5,1.0
correct,14.14,14.14,0.0,F#/Gb5,F#/Gb5,1.0
correct,14.3,14.3,0.0,D#/Eb5,D#/Eb5,1.0
correct,14.56,14.59,-0.03,E/Fb5,E/Fb5,1.0
correct,14.85,14.85,0.0,C6,C6,1.0
correct,15.13,15.13,0.0,C6,C6,1.0
correct,15.29,15.29,0.0,C6,C6,1.0
correct,16.16,16.16,0.0,G5,G5,1.0
correct,16.29,16.29,0.0,F#/Gb5,F#/Gb5,1.0
correct,16.45,16.45,0.0,F5,F5,1.0
correct,16.57,16.57,0.0,D#/Eb5,F5,0.6
correct,16.86,16.86,0.0,E/Fb5,E/Fb5,1.0
correct,17.15,17.15,0.0,G#/Ab4,G#/Ab4,1.0
correct,17.28,17.31,-0.03,A4,A4,1.0
correct,17.44,17.44,0.0,C5,C5,1.0
correct,17.73,17.73,0.0,A4,A4,1.0
correct,17.85,17.85,0.0,A4,A4,1.0
correct,18.01,18.01,0.0,D5,D5,1.0
correct,18.43,18.43,0.0,D#/Eb5,D#/Eb5,1.0
correct,18.85,18.85,0.0,D5,D5,1.0
correct,19.29,19.29,0.0,C5,C5,1.0
correct,20.7,20.73,-0.03,G5,G5,1.0
correct,20.86,20.86,0.0,F#/Gb5,G5,0.8
correct,20.99,21.02,-0.03,F5,F5,1.0
correct,21.15,21.15,0.0,D#/Eb5,D#/Eb5,1.0
correct,21.44,21.44,0.0,E/Fb5,E/Fb5,1.0
correct,21.73,21.73,0.0,G#/Ab4,G#/Ab4,1.0
correct,21.85,21.85,0.0,G#/Ab4,G#/Ab4,1.0
correct,22.01,22.01,0.0,C5,C5,1.0
correct,22.27,22.3,-0.03,A4,A4,1.0
correct,22.43,22.43,0.0,C5,C5,1.0
correct,22.59,22.59,0.0,D5,D5,1.0
correct,23.01,23.01,0.0,G5,G5,1.0
correct,23.13,23.17,-0.04,G5,F#/Gb5,0.8
correct,23.29,23.29,0.0,F5,F#/Gb5,0.8
correct,23.42,23.45,-0.03,F5,D#/Eb5,0.6
correct,23.71,23.71,0.0,E/Fb5,E/Fb5,1.0
correct,24.0,24.0,0.0,C6,C6,1.0
correct,24.29,24.29,0.0,C6,C6,1.0
correct,24.45,24.45,0.0,C6,C6,1.0
correct,25.28,25.28,0.0,G5,G5,1.0
correct,25.44,25.44,0.0,F#/Gb5,F#/Gb5,1.0
correct,25.57,25.57,0.0,F5,F5,1.0
correct,25.73,25.73,0.0,D#/Eb5,D#/Eb5,1.0
correct,26.01,26.01,0.0,E/Fb5,E/Fb5,1.0
correct,26.27,26.3,-0.03,G#/Ab4,G#/Ab4,1.0
correct,26.43,26.43,0.0,A4,A4,1.0
correct,26.59,26.59,0.0,C5,C5,1.0
correct,26.85,26.88,-0.03,A4,A4,1.0
correct,27.01,27.01,0.0,C5,C5,1.0
correct,27.13,27.17,-0.04,C5,D5,0.6
correct,27.58,27.58,0.0,D#/Eb5,D#/Eb5,1.0
correct,28.0,28.0,0.0,D5,D5,1.0
correct,28.41,28.45,-0.04,B/Cb4,C5,0.8
