onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C5,C5,1.0
correct,0.13,0.13,0.0,C5,C5,1.0
correct,0.35,0.35,0.0,B/Cb4,B/Cb4,1.0
correct,0.51,0.51,0.0,A4,A4,1.0
correct,0.86,0.86,0.0,D5,D5,1.0
correct,1.18,1.18,0.0,D5,D5,1.0
correct,1.38,1.38,0.0,E/Fb5,E/Fb5,1.0
correct,1.54,1.54,0.0,B/Cb4,B/Cb4,1.0
correct,1.73,1.73,0.0,C5,C5,1.0
correct,1.89,1.89,0.0,A4,A4,1.0
correct,2.24,2.24,0.0,A4,A4,1.0
correct,2.56,2.56,0.0,A4,A4,1.0
correct,2.75,2.75,0.0,A4,A4,1.0
correct,2.88,2.88,0.0,C5,C5,1.0
correct,3.07,3.07,0.0,B/Cb4,B/Cb4,1.0
correct,3.26,3.26,0.0,A4,A4,1.0
correct,3.42,3.42,0.0,G4,G4,1.0
correct,3.58,3.62,-0.04,G5,F#/Gb5,0.8
correct,3.74,3.74,0.0,F#/Gb5,F#/Gb5,1.0
correct,3.9,3.94,-0.04,E/Fb5,D5,0.6
correct,4.13,4.13,0.0,C5,C5,1.0
correct,4.26,4.26,0.0,B/Cb4,B/Cb4,1.0
correct,4.45,4.45,0.0,A4,A4,1.0
correct,4.64,4.61,0.03,G4,G4,1.0
correct,5.28,5.31,-0.03,G4,G4,1.0
correct,5.47,5.5,-0.03,A4,A4,1.0
correct,5.66,5.63,0.03,C5,C5,1.0
correct,5.82,5.82,0.0,B/Cb4,B/Cb4,1.0
correct,5.98,6.02,-0.04,A4,D5,0.1
correct,6.34,6.34,0.0,D5,D5,1.0
correct,6.69,6.69,0.0,D5,D5,1.0
correct,6.85,6.85,0.0,E/Fb5,D5,0.6
correct,7.04,7.04,0.0,B/Cb4,B/Cb4,1.0
correct,7.2,7.2,0.0,C5,C5,1.0
correct,7.33,7.36,-0.03,C5,C5,1.0
correct,7.71,7.71,0.0,A4,A4,1.0
correct,8.06,8.06,0.0,A4,A4,1.0
correct,8.22,8.22,0.0,A4,A4,1.0
correct,8.38,8.42,-0.04,C5,B/Cb4,0.8
correct,8.58,8.58,0.0,A4,A4,1.0
correct,8.74,8.74,0.0,G4,A4,0.6
correct,8.93,8.9,0.03,D5,G4,0.1
correct,9.09,9.09,0.0,A4,A4,1.0
correct,9.25,9.25,0.0,B/Cb4,A4,0.6
correct,9.44,9.44,0.0,G4,G4,1.0
